rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_AltMSL,gps_SIV,gps_FixType,gps_GroundSpeed,humidity_%,degC,
08/27/2024,20:49:02.65,08/28/2024,03:48:40.000,376909272,-1217731111,116297,145512,26,3,11116,25.17,27.93,
08/27/2024,20:49:03.65,08/28/2024,03:48:41.000,376908257,-1217730844,116034,145248,26,3,11668,25.46,27.91,
08/27/2024,20:49:04.65,08/28/2024,03:48:42.000,376907231,-1217730475,115878,145093,26,3,11930,25.73,27.84,
08/27/2024,20:49:05.65,08/28/2024,03:48:43.000,376906223,-1217730043,115986,145201,26,3,11758,25.87,27.76,
08/27/2024,20:49:06.65,08/28/2024,03:48:44.000,376905251,-1217729581,116052,145267,26,3,11454,26.10,27.70,
08/27/2024,20:49:07.65,08/28/2024,03:48:45.000,376904326,-1217729135,115914,145129,26,3,10810,26.23,27.78,
08/27/2024,20:49:08.65,08/28/2024,03:48:46.000,376903472,-1217728731,115904,145119,26,3,9837,26.06,27.80,
08/27/2024,20:49:09.65,08/28/2024,03:48:47.000,376902696,-1217728364,115987,145202,25,3,8945,26.03,27.83,
08/27/2024,20:49:10.65,08/28/2024,03:48:48.000,376901992,-1217728037,116086,145301,26,3,8104,25.96,27.86,
08/27/2024,20:49:11.65,08/28/2024,03:48:49.000,376901348,-1217727751,116070,145286,26,3,7352,25.83,27.80,
08/27/2024,20:49:12.65,08/28/2024,03:48:50.000,376900781,-1217727530,116259,145474,26,3,6301,25.75,27.84,
08/27/2024,20:49:13.65,08/28/2024,03:48:51.000,376900307,-1217727305,116299,145515,26,3,5328,25.87,27.82,
08/27/2024,20:49:14.65,08/28/2024,03:48:52.000,376899916,-1217727111,116450,145665,26,3,4393,25.60,27.84,
08/27/2024,20:49:15.65,08/28/2024,03:48:53.000,376899597,-1217726950,116580,145795,26,3,3577,25.55,27.84,
08/27/2024,20:49:16.65,08/28/2024,03:48:54.000,376899359,-1217726832,116722,145938,26,3,2522,25.55,27.89,
08/27/2024,20:49:17.66,08/28/2024,03:48:55.000,376899197,-1217726752,116764,145979,26,3,1672,25.35,27.87,
08/27/2024,20:49:18.66,08/28/2024,03:48:56.000,376899091,-1217726700,116793,146009,26,3,1112,25.28,27.91,
08/27/2024,20:49:19.66,08/28/2024,03:48:57.000,376899026,-1217726665,116836,146051,26,3,656,25.07,27.87,
08/27/2024,20:49:20.66,08/28/2024,03:48:58.000,376899000,-1217726652,116770,145985,26,3,157,24.94,27.88,
08/27/2024,20:49:21.66,08/28/2024,03:48:59.000,376898998,-1217726653,116646,145862,26,3,51,24.83,27.90,
08/27/2024,20:49:22.66,08/28/2024,03:49:00.000,376898973,-1217726637,116688,145904,26,3,451,24.76,27.93,
08/27/2024,20:49:23.66,08/28/2024,03:49:01.000,376898819,-1217726561,116699,145915,26,3,2427,24.82,27.91,
08/27/2024,20:49:24.66,08/28/2024,03:49:02.000,376898501,-1217726409,116779,145994,26,3,4321,24.72,27.97,
08/27/2024,20:49:25.66,08/28/2024,03:49:03.000,376898048,-1217726191,116786,146002,26,3,5822,24.66,28.13,
08/27/2024,20:49:26.66,08/28/2024,03:49:04.000,376897484,-1217725929,116832,146048,26,3,7034,24.76,28.16,
08/27/2024,20:49:27.66,08/28/2024,03:49:05.000,376896809,-1217725602,116801,146017,26,3,8445,24.70,28.21,
08/27/2024,20:49:28.66,08/28/2024,03:49:06.000,376896029,-1217725227,116780,145996,26,3,9595,24.69,28.24,
08/27/2024,20:49:29.66,08/28/2024,03:49:07.000,376895190,-1217724833,117061,146277,25,3,10099,24.66,28.27,
08/27/2024,20:49:30.66,08/28/2024,03:49:08.000,376894292,-1217724413,117221,146437,24,3,10870,24.53,28.15,
08/27/2024,20:49:31.66,08/28/2024,03:49:09.000,376893352,-1217723961,117411,146627,24,3,11347,24.56,28.19,
08/27/2024,20:49:32.66,08/28/2024,03:49:10.000,376892364,-1217723479,117373,146589,24,3,11976,24.62,28.26,
08/27/2024,20:49:33.66,08/28/2024,03:49:11.000,376891338,-1217722947,117401,146617,24,3,12460,24.49,28.26,
08/27/2024,20:49:34.66,08/28/2024,03:49:12.000,376890292,-1217722361,117563,146779,24,3,12823,24.50,28.29,
08/27/2024,20:49:35.66,08/28/2024,03:49:13.000,376889234,-1217721765,117684,146901,24,3,12919,24.46,28.30,
08/27/2024,20:49:36.66,08/28/2024,03:49:14.000,376888157,-1217721221,117485,146702,24,3,12844,24.64,28.27,
08/27/2024,20:49:37.66,08/28/2024,03:49:15.000,376887053,-1217720685,117637,146854,24,3,13219,24.65,28.22,
08/27/2024,20:49:38.66,08/28/2024,03:49:16.000,376885926,-1217720145,117791,147008,24,3,13432,24.67,28.26,
08/27/2024,20:49:39.66,08/28/2024,03:49:17.000,376884780,-1217719608,117933,147151,24,3,13638,24.81,28.22,
08/27/2024,20:49:40.66,08/28/2024,03:49:18.000,376883618,-1217719053,118009,147226,24,3,13878,24.74,28.21,
08/27/2024,20:49:41.66,08/28/2024,03:49:19.000,376882438,-1217718493,118048,147265,24,3,14043,24.75,28.24,
08/27/2024,20:49:42.66,08/28/2024,03:49:20.000,376881245,-1217717938,118318,147536,24,3,14149,24.73,28.25,
08/27/2024,20:49:43.66,08/28/2024,03:49:21.000,376880040,-1217717379,118333,147551,24,3,14301,24.64,28.25,
08/27/2024,20:49:44.66,08/28/2024,03:49:22.000,376878824,-1217716810,118312,147530,24,3,14447,24.66,28.25,
08/27/2024,20:49:45.66,08/28/2024,03:49:23.000,376877600,-1217716233,118475,147693,24,3,14522,24.58,28.25,
08/27/2024,20:49:46.67,08/28/2024,03:49:24.000,376876366,-1217715637,118500,147718,24,3,14738,24.52,28.32,
08/27/2024,20:49:47.67,08/28/2024,03:49:25.000,376875120,-1217715029,118496,147714,24,3,14858,24.50,28.38,
08/27/2024,20:49:48.67,08/28/2024,03:49:26.000,376873871,-1217714416,118598,147816,24,3,14861,24.35,28.41,
08/27/2024,20:49:49.67,08/28/2024,03:49:27.000,376872614,-1217713812,118519,147738,24,3,14965,24.33,28.46,
08/27/2024,20:49:50.67,08/28/2024,03:49:28.000,376871340,-1217713221,118671,147889,24,3,15114,24.25,28.44,
08/27/2024,20:49:51.67,08/28/2024,03:49:29.000,376870064,-1217712617,118620,147839,24,3,15105,24.30,28.41,
08/27/2024,20:49:52.67,08/28/2024,03:49:30.000,376868788,-1217712000,118662,147881,24,3,15213,24.26,28.36,
08/27/2024,20:49:53.67,08/28/2024,03:49:31.000,376867516,-1217711392,118706,147925,23,3,15077,24.19,28.33,
08/27/2024,20:49:54.67,08/28/2024,03:49:32.000,376866264,-1217710796,118785,148005,23,3,14778,24.39,28.31,
08/27/2024,20:49:55.67,08/28/2024,03:49:33.000,376865043,-1217710212,118682,147901,23,3,14327,24.48,28.36,
08/27/2024,20:49:56.67,08/28/2024,03:49:34.000,376863821,-1217709644,118877,148097,24,3,14483,24.41,28.39,
08/27/2024,20:49:57.68,08/28/2024,03:49:35.000,376862616,-1217709089,118839,148058,24,3,14155,24.50,28.41,
08/27/2024,20:49:58.68,08/28/2024,03:49:36.000,376861436,-1217708542,118857,148077,24,3,13855,24.66,28.41,
08/27/2024,20:49:59.68,08/28/2024,03:49:37.000,376860256,-1217708013,118868,148088,24,3,13881,24.66,28.38,
08/27/2024,20:50:00.68,08/28/2024,03:49:38.000,376859076,-1217707484,118941,148161,24,3,13911,24.79,28.35,
08/27/2024,20:50:01.68,08/28/2024,03:49:39.000,376857890,-1217706942,118878,148098,24,3,14030,24.85,28.36,
08/27/2024,20:50:02.68,08/28/2024,03:49:40.000,376856713,-1217706397,119158,148378,24,3,13902,24.97,28.39,
08/27/2024,20:50:03.68,08/28/2024,03:49:41.000,376855556,-1217705793,119486,148707,23,3,13870,25.08,28.37,
08/27/2024,20:50:04.68,08/28/2024,03:49:42.000,376854454,-1217705124,119489,148709,24,3,13488,25.14,28.46,
08/27/2024,20:50:05.68,08/28/2024,03:49:43.000,376853400,-1217704386,119196,148417,24,3,13352,25.17,28.55,
08/27/2024,20:50:06.68,08/28/2024,03:49:44.000,376852389,-1217703579,118568,147788,24,3,13295,25.32,28.45,
08/27/2024,20:50:07.68,08/28/2024,03:49:45.000,376851387,-1217702742,117962,147183,24,3,13347,25.33,28.46,
08/27/2024,20:50:08.68,08/28/2024,03:49:46.000,376850366,-1217701921,117099,146320,24,3,13544,25.43,28.51,
08/27/2024,20:50:09.68,08/28/2024,03:49:47.000,376849298,-1217701135,116177,145398,23,3,13806,25.43,28.54,
08/27/2024,20:50:10.68,08/28/2024,03:49:48.000,376848185,-1217700393,115236,144457,23,3,14055,25.45,28.44,
08/27/2024,20:50:11.69,08/28/2024,03:49:49.000,376847042,-1217699688,114493,143714,23,3,14193,25.50,28.52,
08/27/2024,20:50:12.69,08/28/2024,03:49:50.000,376845898,-1217699029,114019,143241,23,3,13890,25.57,28.44,
08/27/2024,20:50:13.69,08/28/2024,03:49:51.000,376844782,-1217698459,113652,142874,23,3,13200,25.40,28.55,
08/27/2024,20:50:14.69,08/28/2024,03:49:52.000,376843661,-1217697978,113910,143132,22,3,13101,25.44,28.52,
08/27/2024,20:50:15.69,08/28/2024,03:49:53.000,376842663,-1217697514,113946,143168,21,3,11438,25.48,28.51,
08/27/2024,20:50:16.69,08/28/2024,03:49:54.000,376841696,-1217697154,114540,143762,21,3,11139,25.44,28.54,
08/27/2024,20:50:17.69,08/28/2024,03:49:55.000,376840770,-1217696884,115464,144686,21,3,10319,25.55,28.62,
08/27/2024,20:50:18.69,08/28/2024,03:49:56.000,376839919,-1217696655,116302,145524,21,3,9401,25.61,28.50,
08/27/2024,20:50:19.69,08/28/2024,03:49:57.000,376839156,-1217696460,116853,146075,22,3,8371,25.37,28.49,
08/27/2024,20:50:20.69,08/28/2024,03:49:58.000,376838510,-1217696305,117612,146834,23,3,6905,25.47,28.61,
08/27/2024,20:50:21.69,08/28/2024,03:49:59.000,376838007,-1217696201,118352,147575,23,3,5181,25.59,28.59,
08/27/2024,20:50:22.69,08/28/2024,03:50:00.000,376837634,-1217696129,118771,147993,23,3,3809,25.47,28.57,
08/27/2024,20:50:23.69,08/28/2024,03:50:01.000,376837354,-1217696076,118913,148136,23,3,2920,25.34,28.53,
08/27/2024,20:50:24.69,08/28/2024,03:50:02.000,376837106,-1217696033,119055,148278,23,3,2792,25.40,28.55,
08/27/2024,20:50:25.69,08/28/2024,03:50:03.000,376836852,-1217695995,119237,148460,23,3,2885,25.37,28.59,
08/27/2024,20:50:26.69,08/28/2024,03:50:04.000,376836601,-1217695963,119410,148632,23,3,2803,25.33,28.62,
08/27/2024,20:50:27.69,08/28/2024,03:50:05.000,376836393,-1217695936,119604,148827,23,3,2108,25.46,28.66,
08/27/2024,20:50:28.69,08/28/2024,03:50:06.000,376836258,-1217695922,119728,148951,24,3,1299,25.48,28.67,
08/27/2024,20:50:29.69,08/28/2024,03:50:07.000,376836167,-1217695908,119860,149083,23,3,931,25.51,28.67,
08/27/2024,20:50:30.69,08/28/2024,03:50:08.000,376835981,-1217695900,120004,149227,23,3,2540,25.49,28.68,
08/27/2024,20:50:31.69,08/28/2024,03:50:09.000,376835676,-1217695959,120370,149593,24,3,3831,25.46,28.71,
08/27/2024,20:50:32.69,08/28/2024,03:50:10.000,376835299,-1217696218,120643,149866,24,3,5212,25.44,28.66,
08/27/2024,20:50:33.69,08/28/2024,03:50:11.000,376834925,-1217696715,120719,149942,24,3,6464,25.51,28.59,
08/27/2024,20:50:34.69,08/28/2024,03:50:12.000,376834568,-1217697437,120697,149920,24,3,7959,25.55,28.54,
08/27/2024,20:50:35.70,08/28/2024,03:50:13.000,376834223,-1217698356,120720,149943,24,3,9367,25.47,28.56,
08/27/2024,20:50:36.70,08/28/2024,03:50:14.000,376833882,-1217699410,120592,149815,24,3,10307,25.39,28.55,
08/27/2024,20:50:37.70,08/28/2024,03:50:15.000,376833553,-1217700502,120293,149516,24,3,10277,25.46,28.60,
08/27/2024,20:50:38.70,08/28/2024,03:50:16.000,376833226,-1217701573,120096,149320,24,3,10025,25.33,28.45,
08/27/2024,20:50:39.70,08/28/2024,03:50:17.000,376832913,-1217702622,120002,149226,24,3,9777,25.41,28.50,
08/27/2024,20:50:40.70,08/28/2024,03:50:18.000,376832607,-1217703660,119866,149090,24,3,9747,25.35,28.41,
08/27/2024,20:50:41.70,08/28/2024,03:50:19.000,376832307,-1217704676,119680,148905,24,3,9470,25.41,28.39,
08/27/2024,20:50:42.70,08/28/2024,03:50:20.000,376832009,-1217705706,119583,148807,24,3,9727,25.39,28.39,
08/27/2024,20:50:43.70,08/28/2024,03:50:21.000,376831689,-1217706771,119467,148691,24,3,10159,25.48,28.43,
08/27/2024,20:50:44.70,08/28/2024,03:50:22.000,376831352,-1217707884,119283,148508,24,3,10637,25.43,28.51,
08/27/2024,20:50:45.70,08/28/2024,03:50:23.000,376831019,-1217709030,119128,148353,24,3,10813,25.37,28.46,
08/27/2024,20:50:46.70,08/28/2024,03:50:24.000,376830708,-1217710191,118933,148158,24,3,10804,25.54,28.47,
08/27/2024,20:50:47.70,08/28/2024,03:50:25.000,376830401,-1217711433,118791,148016,24,3,11769,25.41,28.48,
08/27/2024,20:50:48.70,08/28/2024,03:50:26.000,376830058,-1217712728,118603,147829,24,3,12161,25.50,28.56,
08/27/2024,20:50:49.70,08/28/2024,03:50:27.000,376829680,-1217714006,118463,147689,24,3,11965,25.51,28.49,
08/27/2024,20:50:50.70,08/28/2024,03:50:28.000,376829289,-1217715248,118361,147586,24,3,11697,25.54,28.38,
08/27/2024,20:50:51.70,08/28/2024,03:50:29.000,376828917,-1217716425,118198,147424,24,3,10939,25.60,28.35,
08/27/2024,20:50:52.70,08/28/2024,03:50:30.000,376828584,-1217717468,118119,147345,24,3,9453,25.67,28.42,
08/27/2024,20:50:53.70,08/28/2024,03:50:31.000,376828305,-1217718346,117962,147188,24,3,7869,25.73,28.41,
08/27/2024,20:50:54.70,08/28/2024,03:50:32.000,376828116,-1217719039,117807,147034,24,3,5875,25.70,28.35,
08/27/2024,20:50:55.70,08/28/2024,03:50:33.000,376828014,-1217719536,117733,146960,23,3,3938,25.83,28.33,
08/27/2024,20:50:56.70,08/28/2024,03:50:34.000,376827975,-1217719844,117674,146901,24,3,2247,25.81,28.32,
08/27/2024,20:50:57.71,08/28/2024,03:50:35.000,376827953,-1217720040,117647,146873,24,3,1512,25.87,28.29,
08/27/2024,20:50:58.71,08/28/2024,03:50:36.000,376827955,-1217720285,117598,146824,24,3,2440,25.88,28.32,
08/27/2024,20:50:59.71,08/28/2024,03:50:37.000,376828039,-1217720611,117531,146757,24,3,3337,25.80,28.30,
08/27/2024,20:51:00.71,08/28/2024,03:50:38.000,376828265,-1217720945,117433,146660,24,3,4181,25.95,28.34,
08/27/2024,20:51:01.71,08/28/2024,03:50:39.000,376828650,-1217721254,117375,146602,24,3,5424,25.96,28.25,
08/27/2024,20:51:02.71,08/28/2024,03:50:40.000,376829180,-1217721506,117353,146580,24,3,6609,26.03,28.27,
08/27/2024,20:51:03.71,08/28/2024,03:50:41.000,376829820,-1217721748,117279,146506,25,3,7696,26.09,28.28,
08/27/2024,20:51:04.71,08/28/2024,03:50:42.000,376830556,-1217721994,117029,146255,25,3,8691,26.20,28.31,
08/27/2024,20:51:05.71,08/28/2024,03:50:43.000,376831349,-1217722274,117280,146506,24,3,9357,26.09,28.29,
08/27/2024,20:51:06.71,08/28/2024,03:50:44.000,376832201,-1217722580,117103,146330,24,3,10004,26.15,28.22,
08/27/2024,20:51:07.71,08/28/2024,03:50:45.000,376833079,-1217722902,117176,146402,24,3,10200,26.13,28.28,
08/27/2024,20:51:08.71,08/28/2024,03:50:46.000,376833967,-1217723232,117107,146332,24,3,10267,26.03,28.25,
08/27/2024,20:51:09.71,08/28/2024,03:50:47.000,376834852,-1217723585,117116,146342,24,3,10260,25.97,28.21,
08/27/2024,20:51:10.71,08/28/2024,03:50:48.000,376835734,-1217723988,117158,146383,24,3,10420,25.98,28.19,
08/27/2024,20:51:11.71,08/28/2024,03:50:49.000,376836593,-1217724405,117069,146294,25,3,10074,25.89,28.20,
08/27/2024,20:51:12.71,08/28/2024,03:50:50.000,376837438,-1217724815,117122,146348,25,3,9984,25.70,28.23,
08/27/2024,20:51:13.71,08/28/2024,03:50:51.000,376838305,-1217725225,116940,146165,25,3,10399,25.83,28.22,
08/27/2024,20:51:14.71,08/28/2024,03:50:52.000,376839221,-1217725651,116699,145924,24,3,11011,25.74,28.22,
08/27/2024,20:51:15.71,08/28/2024,03:50:53.000,376840178,-1217726084,116546,145771,25,3,11383,25.59,28.25,
08/27/2024,20:51:16.71,08/28/2024,03:50:54.000,376841146,-1217726533,116442,145667,25,3,11495,25.62,28.31,
08/27/2024,20:51:17.71,08/28/2024,03:50:55.000,376842104,-1217726962,116331,145556,23,3,11190,25.49,28.30,
08/27/2024,20:51:18.71,08/28/2024,03:50:56.000,376843021,-1217727327,116260,145484,23,3,10460,25.42,28.32,
08/27/2024,20:51:19.72,08/28/2024,03:50:57.000,376843839,-1217727634,116218,145442,23,3,9051,25.63,28.33,
08/27/2024,20:51:20.72,08/28/2024,03:50:58.000,376844517,-1217727917,116298,145522,23,3,7427,25.48,28.25,
08/27/2024,20:51:21.72,08/28/2024,03:50:59.000,376845059,-1217728129,116231,145455,22,3,5778,25.46,28.17,
08/27/2024,20:51:22.72,08/28/2024,03:51:00.000,376845453,-1217728272,116197,145422,22,3,4010,25.56,28.22,
08/27/2024,20:51:23.72,08/28/2024,03:51:01.000,376845713,-1217728347,116183,145408,22,3,2497,25.66,28.24,
08/27/2024,20:51:24.72,08/28/2024,03:51:02.000,376845889,-1217728393,116217,145441,22,3,1768,25.70,28.27,
08/27/2024,20:51:25.72,08/28/2024,03:51:03.000,376846106,-1217728439,116235,145460,22,3,2700,25.59,28.23,
08/27/2024,20:51:26.72,08/28/2024,03:51:04.000,376846430,-1217728425,116124,145348,22,3,3962,25.61,28.29,
08/27/2024,20:51:27.72,08/28/2024,03:51:05.000,376846794,-1217728247,116187,145411,23,3,4602,25.68,28.26,
08/27/2024,20:51:28.72,08/28/2024,03:51:06.000,376847118,-1217727815,116269,145493,23,3,5573,25.69,28.29,
08/27/2024,20:51:29.72,08/28/2024,03:51:07.000,376847382,-1217727184,116287,145511,22,3,6583,25.93,28.32,
08/27/2024,20:51:30.72,08/28/2024,03:51:08.000,376847622,-1217726412,116432,145656,23,3,7665,25.82,28.27,
08/27/2024,20:51:31.72,08/28/2024,03:51:09.000,376847882,-1217725519,116418,145642,24,3,8675,25.84,28.27,
08/27/2024,20:51:32.72,08/28/2024,03:51:10.000,376848174,-1217724553,116557,145780,24,3,9287,25.84,28.34,
08/27/2024,20:51:33.72,08/28/2024,03:51:11.000,376848466,-1217723547,116583,145806,24,3,9466,25.75,28.39,
08/27/2024,20:51:34.72,08/28/2024,03:51:12.000,376848753,-1217722562,116614,145838,24,3,9135,25.68,28.39,
08/27/2024,20:51:35.72,08/28/2024,03:51:13.000,376849036,-1217721615,116683,145906,24,3,8811,25.66,28.38,
08/27/2024,20:51:36.72,08/28/2024,03:51:14.000,376849299,-1217720720,116757,145980,24,3,8262,25.59,28.35,
08/27/2024,20:51:37.72,08/28/2024,03:51:15.000,376849535,-1217719905,116792,146015,23,3,7356,25.63,28.34,
08/27/2024,20:51:38.73,08/28/2024,03:51:16.000,376849721,-1217719209,116816,146038,24,3,6097,25.59,28.36,
08/27/2024,20:51:39.73,08/28/2024,03:51:17.000,376849842,-1217718608,116733,145956,24,3,5177,25.77,28.33,
08/27/2024,20:51:40.73,08/28/2024,03:51:18.000,376849879,-1217718061,116886,146108,24,3,4711,25.72,28.27,
08/27/2024,20:51:41.73,08/28/2024,03:51:19.000,376849775,-1217717562,116944,146167,24,3,4539,25.67,28.27,
08/27/2024,20:51:42.73,08/28/2024,03:51:20.000,376849517,-1217717145,117115,146338,24,3,4803,25.69,28.28,
08/27/2024,20:51:43.73,08/28/2024,03:51:22.000,376848610,-1217716542,117567,146790,24,3,6378,25.67,28.23,
08/27/2024,20:51:45.60,08/28/2024,03:51:23.000,376848048,-1217716277,117779,147002,24,3,6712,25.62,28.19,
08/27/2024,20:51:46.60,08/28/2024,03:51:24.000,376847467,-1217716004,117899,147122,24,3,6954,25.78,28.28,
08/27/2024,20:51:47.60,08/28/2024,03:51:25.000,376846871,-1217715718,118023,147246,24,3,7066,25.65,28.26,
08/27/2024,20:51:48.60,08/28/2024,03:51:26.000,376846268,-1217715433,118106,147329,24,3,7134,25.65,28.27,
08/27/2024,20:51:49.60,08/28/2024,03:51:28.000,376845104,-1217714888,118468,147691,24,3,6547,25.69,28.32,
08/27/2024,20:51:51.58,08/28/2024,03:51:29.000,376844571,-1217714619,118580,147803,24,3,6283,25.67,28.27,
08/27/2024,20:51:52.63,08/28/2024,03:51:30.000,376844072,-1217714360,118696,147919,23,3,5881,25.63,28.28,
08/27/2024,20:51:53.63,08/28/2024,03:51:31.000,376843595,-1217714133,118713,147936,24,3,5542,25.57,28.24,
08/27/2024,20:51:54.63,08/28/2024,03:51:32.000,376843153,-1217713959,118825,148048,24,3,4936,25.51,28.28,
08/27/2024,20:51:55.63,08/28/2024,03:51:33.000,376842765,-1217713834,118945,148169,24,3,4224,25.51,28.22,
08/27/2024,20:51:56.64,08/28/2024,03:51:34.000,376842430,-1217713773,118976,148199,24,3,3551,25.56,28.26,
08/27/2024,20:51:57.64,08/28/2024,03:51:35.000,376842129,-1217713758,118930,148153,24,3,3218,25.43,28.22,
08/27/2024,20:51:58.64,08/28/2024,03:51:36.000,376841868,-1217713715,119044,148268,24,3,2797,25.66,28.25,
08/27/2024,20:51:59.64,08/28/2024,03:51:37.000,376841658,-1217713604,119022,148245,24,3,2409,25.57,28.21,
08/27/2024,20:52:00.64,08/28/2024,03:51:38.000,376841506,-1217713434,119031,148255,24,3,2199,25.65,28.22,
08/27/2024,20:52:01.64,08/28/2024,03:51:39.000,376841435,-1217713209,119015,148239,23,3,2189,25.61,28.26,
08/27/2024,20:52:02.64,08/28/2024,03:51:40.000,376841476,-1217712967,118871,148094,24,3,2277,25.59,28.24,
08/27/2024,20:52:03.64,08/28/2024,03:51:41.000,376841623,-1217712798,118761,147985,24,3,2316,25.56,28.23,
08/27/2024,20:52:04.64,08/28/2024,03:51:42.000,376841825,-1217712769,118669,147892,24,3,2404,25.56,28.21,
08/27/2024,20:52:05.64,08/28/2024,03:51:43.000,376842057,-1217712868,118515,147738,23,3,2905,25.65,28.28,
08/27/2024,20:52:06.64,08/28/2024,03:51:44.000,376842335,-1217713065,118342,147565,23,3,3857,25.68,28.25,
08/27/2024,20:52:07.64,08/28/2024,03:51:45.000,376842704,-1217713305,118116,147339,23,3,5006,25.57,28.26,
08/27/2024,20:52:08.64,08/28/2024,03:51:46.000,376843174,-1217713554,118068,147292,23,3,5929,25.64,28.18,
08/27/2024,20:52:09.64,08/28/2024,03:51:47.000,376843706,-1217713808,118005,147228,23,3,6483,25.59,28.25,
08/27/2024,20:52:10.64,08/28/2024,03:51:48.000,376844289,-1217714082,118055,147279,24,3,7081,25.56,28.16,
08/27/2024,20:52:11.64,08/28/2024,03:51:49.000,376844910,-1217714361,117882,147105,24,3,7408,25.59,28.22,
08/27/2024,20:52:12.65,08/28/2024,03:51:50.000,376845558,-1217714657,117882,147106,24,3,7748,25.63,28.31,
08/27/2024,20:52:13.65,08/28/2024,03:51:51.000,376846235,-1217714961,117790,147013,24,3,8038,25.57,28.31,
08/27/2024,20:52:14.65,08/28/2024,03:51:52.000,376846901,-1217715266,117762,146985,24,3,7818,25.60,28.31,
08/27/2024,20:52:15.65,08/28/2024,03:51:52.000,376848145,-1217715836,117702,146925,24,3,6977,25.56,28.25,
08/27/2024,20:52:17.62,08/28/2024,03:51:54.000,376848668,-1217716085,117701,146924,24,3,5905,25.62,28.26,
08/27/2024,20:52:18.62,08/28/2024,03:51:55.000,376849106,-1217716302,117704,146927,23,3,4983,25.73,28.25,
08/27/2024,20:52:19.62,08/28/2024,03:51:56.000,376849449,-1217716461,117604,146826,24,3,3685,25.65,28.29,
08/27/2024,20:52:20.62,08/28/2024,03:51:57.000,376849664,-1217716555,117596,146819,24,3,2023,25.59,28.26,
08/27/2024,20:52:21.62,08/28/2024,03:51:58.000,376849780,-1217716609,117593,146815,23,3,1070,25.73,28.26,
08/27/2024,20:52:22.62,08/28/2024,03:51:59.000,376849909,-1217716677,117592,146815,24,3,1783,25.76,28.29,
08/27/2024,20:52:23.63,08/28/2024,03:52:00.000,376850141,-1217716854,117591,146813,24,3,3582,25.78,28.23,
08/27/2024,20:52:24.63,08/28/2024,03:52:01.000,376850383,-1217717248,117465,146687,24,3,4834,25.87,28.20,
08/27/2024,20:52:25.63,08/28/2024,03:52:02.000,376850520,-1217717822,117368,146591,24,3,5596,25.81,28.25,
